Gene Name,Chromosome Name,Gene Start (bp),Gene End (bp),Description
Seita.7G185000,scaffold_7,26227923,26233953,PTHR31645:SF4 - METAL-NICOTIANAMINE TRANSPORTER YSL2 (1 of 1)
Seita.7G234000,scaffold_7,29708303,29711843,PTHR11695:SF497 - CINNAMYL ALCOHOL DEHYDROGENASE 6-RELATED (1 of 3)
Seita.1G322300,scaffold_1,38238456,38239301,PF11250 - Fantastic Four meristem regulator (FAF)  (1 of 11)
Seita.9G484600,scaffold_9,52452228,52456950,PTHR10177:SF202 - CYCLIN-SDS (1 of 2)
Seita.3G325200,scaffold_3,40946095,40946334,PF08137 - DVL family (DVL)  (1 of 27)
Seita.8G201500,scaffold_8,34878291,34878944,
Seita.2G164800,scaffold_2,24319806,24323426,PTHR33787:SF4 - YCF20-LIKE PROTEIN (1 of 2)
Seita.1G106300,scaffold_1,9216834,9218990,
Seita.5G395400,scaffold_5,42440116,42444731,PTHR24343//PTHR24343:SF195 - SERINE/THREONINE KINASE // SUBFAMILY NOT NAMED (1 of 2)
Seita.8G190800,scaffold_8,33765279,33766717,1.1.1.314 - Germacrene A alcohol dehydrogenase (1 of 2)
Seita.8G106500,scaffold_8,14631263,14636656,"K13130 - survival of motor neuron protein-interacting protein 1 (SIP1, GEMIN2)  (1 of 1)"
Seita.7G033400,scaffold_7,10677396,10677931,
Seita.9G105000,scaffold_9,6325926,6326627,"PF04759 - Protein of unknown function, DUF617 (DUF617)  (1 of 13)"
Seita.2G297500,scaffold_2,39143125,39145473,PTHR31223:SF14 - CYTOKININ RIBOSIDE 5'-MONOPHOSPHATE PHOSPHORIBOHYDROLASE LOG5 (1 of 1)
Seita.9G124600,scaffold_9,7793293,7794860,PTHR22844//PTHR22844:SF236 - F-BOX AND WD40 DOMAIN PROTEIN // SUBFAMILY NOT NAMED (1 of 1)
Seita.5G113200,scaffold_5,9440200,9440448,PF05498 - Rapid ALkalinization Factor (RALF) (RALF)  (1 of 17)
Seita.3G353300,scaffold_3,45364209,45364780,PTHR37264:SF1 - RIBOSOMAL PROTEIN L31 (1 of 2)
Seita.2G228100,scaffold_2,33009216,33010467,2.3.1.166 - 2-alpha-hydroxytaxane 2-O-benzoyltransferase / Benzoyl-CoA:taxane 2-alpha-O-benzoyltransferase (1 of 1)
Seita.9G359900,scaffold_9,42012438,42015303,"1.14.13.47 - (S)-limonene 3-monooxygenase / (-)-limonene,NADPH:oxygen oxidoreductase (3-hydroxylating) (1 of 1)"
Seita.9G177000,scaffold_9,12169616,12170011,
Seita.9G382100,scaffold_9,44097607,44098703,PF14368 - Probable lipid transfer (LTP_2)  (1 of 110)
Seita.2G308000,scaffold_2,39962058,39965375,PTHR14237:SF30 - MITOCHONDRIAL AMIDOXIME-REDUCING COMPONENT 1 (1 of 3)
Seita.8G106800,scaffold_8,14840852,14841978,PTHR11439//PTHR11439:SF176 - GAG-POL-RELATED RETROTRANSPOSON // SUBFAMILY NOT NAMED (1 of 9)
Seita.2G042000,scaffold_2,3405523,3406502,
Seita.4G180100,scaffold_4,29058134,29059299,PTHR19139//PTHR19139:SF183 - AQUAPORIN TRANSPORTER // SUBFAMILY NOT NAMED (1 of 1)
Seita.7G151600,scaffold_7,23799002,23800410,
Seita.5G356600,scaffold_5,39711911,39716180,PTHR10353:SF29 - BETA-GLUCOSIDASE 1-RELATED (1 of 4)
Seita.9G084400,scaffold_9,5055203,5057588,PF03106 - WRKY DNA -binding domain (WRKY)  (1 of 109)
Seita.2G046800,scaffold_2,3762669,3764744,"K02877 - large subunit ribosomal protein L15e (RP-L15e, RPL15)  (1 of 2)"
Seita.9G203200,scaffold_9,14542835,14543427,PTHR11732//PTHR11732:SF251 - ALDO/KETO REDUCTASE // SUBFAMILY NOT NAMED (1 of 2)
Seita.2G079900,scaffold_2,6926214,6927893,PF00847 - AP2 domain (AP2)  (1 of 194)
Seita.6G127600,scaffold_6,21953275,21956556,
Seita.8G028800,scaffold_8,1801980,1810420,3.6.3.44 - Xenobiotic-transporting ATPase / Steroid-transporting ATPase (1 of 55)
Seita.3G407400,scaffold_3,50525233,50526161,PTHR23070:SF5 - AAA-TYPE ATPASE FAMILY PROTEIN-RELATED (1 of 4)
Seita.5G357800,scaffold_5,39762205,39765364,"PTHR10314:SF90 - S-SULFOCYSTEINE SYNTHASE, CHLOROPLASTIC-RELATED (1 of 1)"
Seita.1G011200,scaffold_1,860507,861130,
Seita.9G150800,scaffold_9,9815825,9817237,PTHR11527//PTHR11527:SF151 - SMALL HEAT-SHOCK PROTEIN  HSP20  FAMILY // SUBFAMILY NOT NAMED (1 of 6)
Seita.1G246200,scaffold_1,32300730,32302263,PF03634 - TCP family transcription factor (TCP)  (1 of 22)
Seita.8G152100,scaffold_8,29032904,29035204,PF00069//PF07714 - Protein kinase domain (Pkinase)  // Protein tyrosine kinase (Pkinase_Tyr)  (1 of 29)
Seita.6G112800,scaffold_6,18027215,18027859,PF00301 - Rubredoxin (Rubredoxin)  (1 of 1)
Seita.2G331200,scaffold_2,41749301,41754941,PTHR15241:SF2 - RNA-BINDING REGION RNP-1 DOMAIN-CONTAINING PROTEIN (1 of 1)
Seita.5G347400,scaffold_5,39108132,39108341,
Seita.6G025200,scaffold_6,1815606,1818456,"K03031 - 26S proteasome regulatory subunit N12 (PSMD8, RPN12)  (1 of 2)"
Seita.9G007200,scaffold_9,401913,404122,3.1.4.3 - Phospholipase C / Lipophosphodiesterase I (1 of 4)
Seita.6G006400,scaffold_6,443501,444774,
Seita.3G349100,scaffold_3,44800053,44804196,PF12796//PF13962 - Ankyrin repeats (3 copies) (Ank_2)  // Domain of unknown function (PGG)  (1 of 25)
Seita.1G099700,scaffold_1,8671630,8672115,
Seita.8G199600,scaffold_8,34544677,34548458,PTHR23155//PTHR23155:SF484 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 32)
Seita.4G066400,scaffold_4,5093819,5103746,PTHR24223:SF192 - ABC TRANSPORTER C FAMILY MEMBER 10 (1 of 2)
Seita.9G464800,scaffold_9,50921990,50922824,PF13962 - Domain of unknown function (PGG)  (1 of 72)
Seita.4G260200,scaffold_4,37862370,37864459,"K02955 - small subunit ribosomal protein S14e (RP-S14e, RPS14)  (1 of 4)"
Seita.9G424100,scaffold_9,47969554,47970534,PF05678 - VQ motif (VQ)  (1 of 40)
Seita.3G327300,scaffold_3,41140260,41140955,
Seita.2G212700,scaffold_2,31404170,31406058,PF13041 - PPR repeat family (PPR_2)  (1 of 453)
Seita.6G213900,scaffold_6,33101727,33104285,"PTHR12919:SF20 - 28S RIBOSOMAL PROTEIN S16, MITOCHONDRIAL (1 of 2)"
Seita.7G303400,scaffold_7,34241839,34243026,
Seita.6G113500,scaffold_6,18311135,18311976,
Seita.7G138700,scaffold_7,22974429,22974890,
Seita.4G143500,scaffold_4,17304167,17304745,
Seita.4G137300,scaffold_4,15334010,15334579,
Seita.9G236900,scaffold_9,18228331,18229752,PTHR11926//PTHR11926:SF234 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED (1 of 6)
Seita.8G150600,scaffold_8,28878773,28886510,
Seita.1G372800,scaffold_1,41744123,41746044,PTHR26374:SF179 - C2H2-TYPE ZINC FINGER PROTEIN (1 of 2)
Seita.5G095100,scaffold_5,8047544,8048196,
Seita.4G169800,scaffold_4,27100946,27101203,
Seita.1G372500,scaffold_1,41729760,41731785,PTHR11746//PTHR11746:SF90 - O-METHYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 1)
Seita.6G100800,scaffold_6,11952427,11953177,
Seita.5G359900,scaffold_5,39906455,39911480,"5.4.2.11//5.4.2.12 - Phosphoglycerate mutase (2,3-diphosphoglycerate-dependent) / Phosphoglyceromutase // Phosphoglycerate mutase (2,3-diphosphoglycerate-independent) / Phosphoglyceromutase (1 of 2)"
Seita.1G200700,scaffold_1,28060440,28061729,PTHR10177//PTHR10177:SF208 - CYCLINE // SUBFAMILY NOT NAMED (1 of 6)
Seita.9G043800,scaffold_9,2471712,2473338,
Seita.4G105700,scaffold_4,9567739,9569045,PTHR16007//PTHR16007:SF9 - EPIDIDYMAL MEMBRANE PROTEIN E9-RELATED // SUBFAMILY NOT NAMED (1 of 1)
Seita.9G366700,scaffold_9,42698273,42699038,
Seita.9G449400,scaffold_9,49772604,49773908,
Seita.3G164300,scaffold_3,11998811,12002466,"K11279 - nucleosome assembly protein 1-like 1 (NAP1L1, NRP)  (1 of 3)"
Seita.3G332100,scaffold_3,42452303,42453181,
Seita.5G204800,scaffold_5,26368412,26370057,"PTHR13509:SF2 - PREPROTEIN TRANSLOCASE SEC, SEC61-BETA SUBUNIT PROTEIN-RELATED (1 of 2)"
Seita.1G269800,scaffold_1,34305269,34306157,
Seita.7G206000,scaffold_7,27788745,27789904,
Seita.6G187100,scaffold_6,31137348,31138960,PF02298 - Plastocyanin-like domain (Cu_bind_like)  (1 of 66)
Seita.8G179700,scaffold_8,32498493,32502498,2.7.10.2//2.7.11.1 - Non-specific protein-tyrosine kinase / Cytoplasmic protein tyrosine kinase // Non-specific serine/threonine protein kinase / Threonine-specific protein kinase (1 of 22)
Seita.2G086300,scaffold_2,7773206,7775536,"PF04578//PF13968 - Protein of unknown function, DUF594 (DUF594)  // Domain of unknown function (DUF4220) (DUF4220)  (1 of 109)"
Seita.5G041300,scaffold_5,3737849,3744046,"K14802 - phospholipid-transporting ATPase [EC:3.6.3.1] (DRS2, ATP8A)  (1 of 4)"
Seita.6G015600,scaffold_6,1060988,1064595,PF07762 - Protein of unknown function (DUF1618) (DUF1618)  (1 of 123)
Seita.7G029400,scaffold_7,8100878,8107528,PTHR13683//PTHR13683:SF357 - ASPARTYL PROTEASES // SUBFAMILY NOT NAMED (1 of 1)
Seita.5G459400,scaffold_5,46702261,46704883,K03110 - fused signal recognition particle receptor (ftsY)  (1 of 1)
Seita.5G219100,scaffold_5,27872179,27875043,PTHR32093:SF13 - SERINE/ARGININE REPETITIVE MATRIX PROTEIN 2 (1 of 2)
Seita.9G010600,scaffold_9,557321,559779,1.14.13.68 - 4-hydroxyphenylacetaldehyde oxime monooxygenase / Cytochrome P450-II-dependent monooxygenase (1 of 16)
Seita.9G114000,scaffold_9,7050494,7057154,PTHR24058:SF23 - SERINE/THREONINE KINASE-RELATED (1 of 1)
Seita.7G051100,scaffold_7,14639545,14645815,PTHR13980 - CDC68 RELATED (1 of 2)
Seita.9G381200,scaffold_9,44018650,44028411,K12874 - intron-binding protein aquarius (AQR)  (1 of 1)
Seita.4G182100,scaffold_4,29479496,29482677,PTHR22950//PTHR22950:SF302 - AMINO ACID TRANSPORTER // SUBFAMILY NOT NAMED (1 of 2)
Seita.9G488700,scaffold_9,52777498,52783688,PTHR23500:SF70 - SUGAR TRANSPORT PROTEIN 13 (1 of 1)
Seita.8G148100,scaffold_8,28482012,28482363,
Seita.4G216700,scaffold_4,33491302,33496678,K09955 - hypothetical protein (K09955)  (1 of 3)
Seita.7G151100,scaffold_7,23775116,23777945,PF04862 - Protein of unknown function (DUF642) (DUF642)  (1 of 12)
Seita.9G386000,scaffold_9,44440614,44446592,1.14.13.68 - 4-hydroxyphenylacetaldehyde oxime monooxygenase / Cytochrome P450-II-dependent monooxygenase (1 of 16)
Seita.4G078800,scaffold_4,6177874,6184748,3.4.22.40 - Bleomycin hydrolase / Aminopeptidase C (Lactococcus lactis) (1 of 4)
Seita.5G035800,scaffold_5,3368152,3369511,PTHR11062//PTHR11062:SF58 - EXOSTOSIN  HEPARAN SULFATE GLYCOSYLTRANSFERASE -RELATED // SUBFAMILY NOT NAMED (1 of 2)
Seita.2G254900,scaffold_2,35727336,35728093,
Seita.9G187400,scaffold_9,13060600,13061844,
Seita.8G075300,scaffold_8,8172284,8174190,PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 170)
Seita.4G152800,scaffold_4,20423689,20424576,
Seita.4G075700,scaffold_4,5830360,5831790,2.3.1.84 - Alcohol O-acetyltransferase / AATASE (1 of 19)
Seita.1G237000,scaffold_1,31484238,31489016,PTHR10579//PTHR10579:SF49 - CALCIUM-ACTIVATED CHLORIDE CHANNEL REGULATOR // SUBFAMILY NOT NAMED (1 of 2)
Seita.7G069000,scaffold_7,17286296,17289073,PTHR11362//PTHR11362:SF31 - PHOSPHATIDYLETHANOLAMINE-BINDING PROTEIN // SUBFAMILY NOT NAMED (1 of 2)
Seita.3G401400,scaffold_3,50120425,50125567,PTHR10668:SF83 - PYRIDINE NUCLEOTIDE-DISULFIDE OXIDOREDUCTASE DOMAIN-CONTAINING PROTEIN 2 (1 of 1)
Seita.5G165700,scaffold_5,16271474,16275524,3.6.3.41 - Heme-transporting ATPase (1 of 3)
Seita.1G340900,scaffold_1,39737388,39741993,KOG0352 - ATP-dependent DNA helicase (1 of 1)
Seita.7G254300,scaffold_7,31031429,31034117,PF01535//PF13041 - PPR repeat (PPR)  // PPR repeat family (PPR_2)  (1 of 170)
Seita.1G130800,scaffold_1,12067499,12070529,"K14568 - rRNA small subunit pseudouridine methyltransferase Nep1 (EMG1, NEP1)  (1 of 1)"
Seita.9G419700,scaffold_9,47637831,47638716,
Seita.9G340300,scaffold_9,40049950,40050408,
Seita.7G168200,scaffold_7,24995021,24997555,PF00069//PF13947 - Protein kinase domain (Pkinase)  // Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)  (1 of 32)
Seita.7G313900,scaffold_7,34847925,34848972,PF12937 - F-box-like (F-box-like)  (1 of 123)
Seita.5G268500,scaffold_5,32998145,33003400,"PTHR10896//PTHR10896:SF27 - GALACTOSYLGALACTOSYLXYLOSYLPROTEIN 3-BETA-GLUCURONOSYLTRANSFERASE  BETA-1,3-GLUCURONYLTRANSFERASE // SUBFAMILY NOT NAMED (1 of 1)"
Seita.7G236900,scaffold_7,29902520,29907863,PTHR23155//PTHR23155:SF601 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 7)
Seita.2G175300,scaffold_2,26480032,26481427,PF12937 - F-box-like (F-box-like)  (1 of 123)
Seita.1G082800,scaffold_1,7396553,7398715,PF00560//PF08263//PF13855 - Leucine Rich Repeat (LRR_1)  // Leucine rich repeat N-terminal domain (LRRNT_2)  // Leucine rich repeat (LRR_8)  (1 of 54)
Seita.3G144900,scaffold_3,10275471,10276218,
Seita.1G111100,scaffold_1,9727145,9730685,
Seita.9G169900,scaffold_9,11515413,11518292,PTHR11662:SF282 - ANION TRANSPORTER 5-RELATED (1 of 1)
Seita.3G337100,scaffold_3,43144322,43145245,PF07816 - Protein of unknown function (DUF1645) (DUF1645)  (1 of 12)
Seita.4G111300,scaffold_4,10426275,10427940,PTHR11783//PTHR11783:SF88 - SULFOTRANSFERASE  SULT // SUBFAMILY NOT NAMED (1 of 1)
Seita.7G075600,scaffold_7,17927536,17932779,PF03169 - OPT oligopeptide transporter protein (OPT)  (1 of 33)
Seita.8G081500,scaffold_8,8899571,8902219,PTHR21496:SF0 - RIESKE DOMAIN-CONTAINING PROTEIN (1 of 1)
Seita.8G021800,scaffold_8,1273043,1276200,PTHR11785:SF367 - AMINO-ACID PERMEASE BAT1 (1 of 3)
Seita.7G265700,scaffold_7,31756862,31757765,PTHR10315//PTHR10315:SF35 - SEVEN IN ABSENTIA HOMOLOG // SUBFAMILY NOT NAMED (1 of 3)
Seita.9G093600,scaffold_9,5636588,5638758,"PTHR34041:SF3 - PHOTOSYSTEM II D1 PRECURSOR PROCESSING PROTEIN PSB27-H2, CHLOROPLASTIC (1 of 2)"
Seita.5G463200,scaffold_5,46887635,46889407,1.11.1.7 - Peroxidase / Lactoperoxidase (1 of 159)
Seita.5G292400,scaffold_5,34953452,34954072,
Seita.9G569800,scaffold_9,58170464,58171877,
Seita.5G049000,scaffold_5,4422428,4424415,PTHR11461:SF190 - FI01422P-RELATED (1 of 1)
Seita.1G221700,scaffold_1,30041427,30042880,
Seita.1G334500,scaffold_1,39243153,39246386,PF07800 - Protein of unknown function (DUF1644) (DUF1644)  (1 of 9)
Seita.6G215600,scaffold_6,33210065,33211054,PF00651//PF00917 - BTB/POZ domain (BTB)  // MATH domain (MATH)  (1 of 19)
Seita.7G031900,scaffold_7,9814626,9819698,
Seita.7G208300,scaffold_7,27946736,27948588,"1.14.13.109 - Abieta-7,13-dien-18-ol hydroxylase / CYP720B1 (1 of 10)"
Seita.3G013400,scaffold_3,712331,714427,"PTHR13152 - TFIIH, POLYPEPTIDE 4 (1 of 3)"
Seita.3G282300,scaffold_3,26302434,26305471,PF12680 - SnoaL-like domain (SnoaL_2)  (1 of 2)
Seita.6G147100,scaffold_6,26202756,26205000,PF02892 - BED zinc finger (zf-BED)  (1 of 8)
Seita.9G071000,scaffold_9,4162411,4170867,PTHR14445:SF43 - GYF DOMAIN-CONTAINING PROTEIN (1 of 2)
Seita.8G248400,scaffold_8,40286383,40288853,K12191 - charged multivesicular body protein 2A (CHMP2A)  (1 of 3)
Seita.2G141300,scaffold_2,16640860,16646992,KOG3012 - Uncharacterized conserved protein (1 of 1)
Seita.1G344900,scaffold_1,40011686,40012686,PTHR10334:SF222 - PROTEIN SCL-23 (1 of 1)
Seita.6G062900,scaffold_6,5207620,5210307,"K11097 - small nuclear ribonucleoprotein E (SNRPE, SME)  (1 of 1)"
Seita.3G041200,scaffold_3,2494549,2503396,K14799 - pre-rRNA-processing protein TSR1 (TSR1)  (1 of 1)
Seita.7G211700,scaffold_7,28211834,28212196,PF09117 - MiAMP1 (MiAMP1)  (1 of 3)
Seita.3G143900,scaffold_3,10104730,10105887,
Seita.9G235900,scaffold_9,18060844,18069239,PTHR10283//PTHR10283:SF97 - SOLUTE CARRIER FAMILY 13 MEMBER // SUBFAMILY NOT NAMED (1 of 2)
Seita.1G301500,scaffold_1,36711368,36714988,PTHR23155//PTHR23155:SF629 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 40)
Seita.2G409500,scaffold_2,46855188,46857394,PTHR22835//PTHR22835:SF235 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 4)
Seita.3G110900,scaffold_3,7398509,7400083,
Seita.7G170000,scaffold_7,25179808,25180338,PF04520 - Senescence regulator (Senescence_reg)  (1 of 16)
Seita.6G104800,scaffold_6,13464669,13465158,3.4.22.68 - Ulp1 peptidase / Ulp1 protease (1 of 52)
Seita.1G069400,scaffold_1,6423164,6425845,PTHR31499:SF2 - MYB FAMILY TRANSCRIPTION FACTOR APL (1 of 2)
Seita.4G160200,scaffold_4,24010059,24012029,PTHR11945//PTHR11945:SF232 - MADS BOX PROTEIN // SUBFAMILY NOT NAMED (1 of 11)
Seita.3G347100,scaffold_3,44606367,44609914,PTHR12709:SF5 - DNA-DIRECTED RNA POLYMERASE I SUBUNIT RPA43 (1 of 1)
Seita.2G420100,scaffold_2,47496113,47500615,3.4.19.12 - Ubiquitinyl hydrolase 1 / Ubiquitin thiolesterase (1 of 77)
Seita.5G351200,scaffold_5,39321387,39323850,
Seita.8G125500,scaffold_8,23914301,23915526,PTHR12300//PTHR12300:SF56 - HVA22-LIKE PROTEINS // SUBFAMILY NOT NAMED (1 of 3)
Seita.6G063700,scaffold_6,5309457,5312213,PF05221 - S-adenosyl-L-homocysteine hydrolase (AdoHcyase)  (1 of 3)
Seita.1G260600,scaffold_1,33448271,33450520,PTHR24282//PTHR24282:SF52 - CYTOCHROME P450 FAMILY MEMBER // SUBFAMILY NOT NAMED (1 of 3)
Seita.3G110200,scaffold_3,7363010,7364442,3.1.3.2 - Acid phosphatase / Phosphomonoesterase (1 of 35)
Seita.9G470600,scaffold_9,51325224,51326576,"PTHR11527:SF167 - 25.3 KDA HEAT SHOCK PROTEIN, CHLOROPLASTIC (1 of 1)"
Seita.7G108600,scaffold_7,20922003,20922505,
Seita.2G225100,scaffold_2,32775650,32780572,PTHR19321:SF5 - 65-KDA MICROTUBULE-ASSOCIATED PROTEIN 6-RELATED (1 of 1)
Seita.4G009000,scaffold_4,591409,592788,PF02458 - Transferase family (Transferase)  (1 of 130)
Seita.7G030600,scaffold_7,8945299,8950944,PTHR10374:SF8 - LACTOYLGLUTATHIONE LYASE (1 of 1)
Seita.5G174100,scaffold_5,18474865,18481508,1.11.1.7 - Peroxidase / Lactoperoxidase (1 of 159)
Seita.6G255600,scaffold_6,35966595,35978047,K06636 - structural maintenance of chromosome 1 (SMC1)  (1 of 1)
Seita.3G057500,scaffold_3,3682741,3683392,
Seita.6G175000,scaffold_6,29890238,29890702,PF00646 - F-box domain (F-box)  (1 of 322)
Seita.2G180000,scaffold_2,27237925,27238272,
Seita.3G233700,scaffold_3,19391126,19396150,KOG4491 - Predicted membrane protein (1 of 3)
Seita.5G081600,scaffold_5,6930512,6934107,"K02133 - F-type H+-transporting ATPase subunit beta (ATPeF1B, ATP5B, ATP2)  (1 of 4)"
Seita.9G541700,scaffold_9,56301402,56303026,PTHR22844//PTHR22844:SF206 - F-BOX AND WD40 DOMAIN PROTEIN // SUBFAMILY NOT NAMED (1 of 1)
Seita.8G148400,scaffold_8,28495228,28501607,PTHR22883:SF70 - PROTEIN S-ACYLTRANSFERASE 23-RELATED (1 of 1)
Seita.9G502600,scaffold_9,53678793,53680429,PF12734 - Cysteine-rich TM module stress tolerance (CYSTM)  (1 of 18)
Seita.9G195400,scaffold_9,13994261,13995785,
Seita.9G514000,scaffold_9,54519903,54524968,PTHR22050 - RW1 PROTEIN HOMOLOG (1 of 1)
Seita.9G387100,scaffold_9,44774310,44774885,PF04043 - Plant invertase/pectin methylesterase inhibitor (PMEI)  (1 of 67)
Seita.3G127500,scaffold_3,8663501,8665217,
Seita.9G189300,scaffold_9,13223392,13225741,PF00892 - EamA-like transporter family (EamA)  (1 of 63)
Seita.1G307700,scaffold_1,37089026,37091851,KOG4711 - Predicted membrane protein (1 of 4)
Seita.5G101900,scaffold_5,8661885,8663537,
Seita.9G349800,scaffold_9,40983497,40986804,PTHR10992//PTHR10992:SF897 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED (1 of 1)
Seita.9G186300,scaffold_9,12980245,12981471,1.11.1.7 - Peroxidase / Lactoperoxidase (1 of 159)
Seita.7G012500,scaffold_7,2158282,2159083,
Seita.5G419100,scaffold_5,44174588,44179069,PTHR31485:SF7 - PEPTIDYL SERINE ALPHA-GALACTOSYLTRANSFERASE (1 of 1)
Seita.8G061600,scaffold_8,5794492,5795717,PTHR12411//PTHR12411:SF401 - CYSTEINE PROTEASE FAMILY C1-RELATED // SUBFAMILY NOT NAMED (1 of 12)
Seita.1G252200,scaffold_1,32752308,32758222,PTHR12000//PTHR12000:SF16 - HEMOGLOBINASE FAMILY MEMBER // SUBFAMILY NOT NAMED (1 of 2)
Seita.6G047500,scaffold_6,3714894,3716105,PTHR10168//PTHR10168:SF101 - GLUTAREDOXIN // SUBFAMILY NOT NAMED (1 of 1)
Seita.2G103000,scaffold_2,9685534,9693252,PTHR23155:SF516 - PLANT INTRACELLULAR RAS-GROUP-RELATED LRR PROTEIN 1-RELATED (1 of 3)
Seita.9G111000,scaffold_9,6816837,6817148,"K02933 - large subunit ribosomal protein L6 (RP-L6, MRPL6, rplF)  (1 of 3)"
Seita.3G368400,scaffold_3,47170863,47172241,KOG0156 - Cytochrome P450 CYP2 subfamily (1 of 195)
Seita.9G477200,scaffold_9,51798374,51801665,PTHR11654//PTHR11654:SF180 - OLIGOPEPTIDE TRANSPORTER-RELATED // SUBFAMILY NOT NAMED (1 of 2)
Seita.9G529000,scaffold_9,55467731,55473446,PTHR10799:SF611 - CHROMATIN REMODELING PROTEIN-RELATED (1 of 3)
Seita.6G114200,scaffold_6,18636791,18638514,PTHR10332:SF30 - EQUILIBRATIVE NUCLEOTIDE TRANSPORTER 2 (1 of 8)
Seita.2G028500,scaffold_2,2346435,2349345,5.1.3.5 - UDP-arabinose 4-epimerase (1 of 3)
Seita.3G358100,scaffold_3,45955893,45960556,PTHR11945:SF218 - MADS-BOX PROTEIN AGL79 (1 of 3)
Seita.7G002700,scaffold_7,503710,509489,
Seita.7G294200,scaffold_7,33646454,33654095,PTHR23257:SF505 - SERINE/THREONINE-PROTEIN KINASE DRKC-RELATED (1 of 1)
Seita.7G076500,scaffold_7,18034456,18035249,
Seita.9G495100,scaffold_9,53219125,53219502,
Seita.4G095800,scaffold_4,8017891,8019018,PTHR13068//PTHR13068:SF37 - CGI-12 PROTEIN-RELATED // SUBFAMILY NOT NAMED (1 of 4)
Seita.2G076400,scaffold_2,6379718,6385698,"K11594 - ATP-dependent RNA helicase DDX3X (DDX3X, bel)  (1 of 4)"
Seita.4G243600,scaffold_4,36745984,36748978,PTHR32440:SF2 - INACTIVE PURPLE ACID PHOSPHATASE 28-RELATED (1 of 1)
Seita.3G342900,scaffold_3,44168175,44173817,"K02357 - elongation factor Ts (tsf, TSFM)  (1 of 1)"
Seita.8G036100,scaffold_8,2338751,2340288,PF02365 - No apical meristem (NAM) protein (NAM)  (1 of 135)
Seita.9G559000,scaffold_9,57429564,57433185,"PTHR12358:SF43 - SPHINGOID LONG-CHAIN BASES KINASE 2, MITOCHONDRIAL (1 of 2)"
Seita.1G265300,scaffold_1,33854269,33855389,PF03168 - Late embryogenesis abundant protein (LEA_2)  (1 of 67)
Seita.6G114000,scaffold_6,18599580,18600041,PF03760 - Late embryogenesis abundant (LEA) group 1 (LEA_1)  (1 of 5)
Seita.3G305900,scaffold_3,35469241,35471500,PF03101//PF04434 - FAR1 DNA-binding domain (FAR1)  // SWIM zinc finger (SWIM)  (1 of 1)
Seita.5G278000,scaffold_5,33889937,33891255,PF14380 - Wall-associated receptor kinase C-terminal (WAK_assoc)  (1 of 25)
Seita.7G258900,scaffold_7,31288875,31290459,
Seita.3G192000,scaffold_3,14570882,14572244,PF00847 - AP2 domain (AP2)  (1 of 194)
Seita.7G178700,scaffold_7,25747836,25749696,1.1.1.208 - (+)-neomenthol dehydrogenase / Monoterpenoid dehydrogenase (1 of 17)
Seita.6G160500,scaffold_6,28311357,28312775,PF04770 - ZF-HD protein dimerisation region (ZF-HD_dimer)  (1 of 16)
Seita.6G134700,scaffold_6,24079760,24080786,PTHR33920:SF1 - THIONIN-2.1-RELATED (1 of 6)
Seita.1G048100,scaffold_1,4688841,4697099,
Seita.1G169200,scaffold_1,24209242,24210657,
Seita.2G146300,scaffold_2,18400039,18406345,K12607 - CCR4-NOT transcription complex subunit 10 (CNOT10)  (1 of 1)
Seita.4G007600,scaffold_4,476303,479075,PF07714//PF13947 - Protein tyrosine kinase (Pkinase_Tyr)  // Wall-associated receptor kinase galacturonan-binding (GUB_WAK_bind)  (1 of 21)
Seita.5G431700,scaffold_5,44988614,44990945,PTHR12298//PTHR12298:SF7 - PCDC2  PROGRAMMED CELL DEATH PROTEIN 2 -RELATED // SUBFAMILY NOT NAMED (1 of 1)
Seita.9G471800,scaffold_9,51405293,51408667,PF00314 - Thaumatin family (Thaumatin)  (1 of 42)
