Gene Name,Chromosome Name,Gene Start (bp),Gene End (bp),Description
Sevir.2G214700,Chr_02,29684019,29686569,(1 of 1) PTHR24347//PTHR24347:SF202 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED
Sevir.5G474600,Chr_05,46534556,46536878,(1 of 1) PTHR31221:SF42 - WRKY TRANSCRIPTION FACTOR 49-RELATED
Sevir.5G336000,Chr_05,37440231,37443211,
Sevir.7G340561,Chr_07,35358875,35367545,
Sevir.1G113460,Chr_01,9877914,9878323,
Sevir.2G411200,Chr_02,45010739,45012197,
Sevir.7G030558,Chr_07,1132826,1133820,
Sevir.7G007410,Chr_07,4661914,4662819,(1 of 2) PTHR23155//PTHR23155:SF637 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.5G436100,Chr_05,44335621,44337573,(1 of 28) PF03407 - Nucleotide-diphospho-sugar transferase (Nucleotid_trans)
Sevir.9G336400,Chr_09,37437245,37438573,(1 of 5) PTHR10891//PTHR10891:SF613 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.8G143700,Chr_08,25854334,25856949,(1 of 4) 1.1.1.288 - Xanthoxin dehydrogenase / Xanthoxin oxidase
Sevir.4G141100,Chr_04,26897864,26899491,(1 of 2) K19041 - E3 ubiquitin-protein ligase RNF38/44 [EC:6.3.2.19] (RNF38_44)
Sevir.7G243300,Chr_07,28677774,28681702,(1 of 2) PTHR13832//PTHR13832:SF329 - PROTEIN PHOSPHATASE 2C // SUBFAMILY NOT NAMED
Sevir.2G212300,Chr_02,29380179,29382217,"(1 of 4) K02915 - large subunit ribosomal protein L34e (RP-L34e, RPL34)"
Sevir.7G026500,Chr_07,11399971,11400851,(1 of 1) PTHR23003 - RNA RECOGNITION MOTIF  RRM  DOMAIN CONTAINING PROTEIN
Sevir.9G024300,Chr_09,1313776,1314336,(1 of 66) PF04043 - Plant invertase/pectin methylesterase inhibitor (PMEI)
Sevir.2G147166,Chr_02,15985118,15985585,(1 of 6) 6.1.1.12 - Aspartate--tRNA ligase / Aspartyl-tRNA synthetase
Sevir.8G072000,Chr_08,7471594,7476304,(1 of 5) PTHR19876//PTHR19876:SF8 - COATOMER // SUBFAMILY NOT NAMED
Sevir.1G303400,Chr_01,36072473,36076190,"(1 of 2) PTHR24089//PTHR24089:SF316 - FAMILY NOT NAMED // ADP,ATP CARRIER PROTEIN 1, MITOCHONDRIAL"
Sevir.8G061600,Chr_08,5704172,5704907,
Sevir.4G122000,Chr_04,21666954,21670514,(1 of 2) PTHR22835//PTHR22835:SF242 - ZINC FINGER FYVE DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.9G534500,Chr_09,53061554,53061799,
Sevir.7G194700,Chr_07,25252558,25254397,(1 of 24) PF00046//PF02183 - Homeobox domain (Homeobox) // Homeobox associated leucine zipper (HALZ)
Sevir.4G289300,Chr_04,38469826,38472331,(1 of 6) PF05142 - Domain of unknown function (DUF702) (DUF702)
Sevir.9G549700,Chr_09,54098179,54099609,(1 of 6) PTHR11102//PTHR11102:SF105 - SEL-1-LIKE PROTEIN // SUBFAMILY NOT NAMED
Sevir.9G566100,Chr_09,55196954,55198405,(1 of 159) 1.11.1.7 - Peroxidase / Lactoperoxidase
Sevir.8G085733,Chr_08,9784310,9785581,
Sevir.4G283800,Chr_04,38012092,38015253,(1 of 1) 2.1.1.205 - tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
Sevir.2G193300,Chr_02,26989857,26991828,(1 of 5) PTHR31744:SF10 - NAC DOMAIN CONTAINING PROTEIN 87
Sevir.5G022600,Chr_05,1645411,1646289,
Sevir.5G401400,Chr_05,41919958,41927726,(1 of 1) PTHR10794:SF40 - ALPHA/BETA-HYDROLASES SUPERFAMILY PROTEIN
Sevir.8G038800,Chr_08,2826128,2827999,(1 of 83) PF07893 - Protein of unknown function (DUF1668) (DUF1668)
Sevir.1G130300,Chr_01,12173909,12178079,"(1 of 21) PF04504 - Protein of unknown function, DUF573 (DUF573)"
Sevir.8G077300,Chr_08,8324933,8325283,
Sevir.7G104500,Chr_07,19032653,19034894,
Sevir.3G391650,Chr_03,47285132,47286046,
Sevir.5G322400,Chr_05,36469401,36471214,(1 of 1416) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sevir.8G246900,Chr_08,39100483,39103334,"(1 of 93) PF04578//PF13968 - Protein of unknown function, DUF594 (DUF594) // Domain of unknown function (DUF4220) (DUF4220)"
Sevir.1G208900,Chr_01,28365657,28367075,(1 of 7) K14514 - ethylene-insensitive protein 3 (EIN3)
Sevir.5G247500,Chr_05,29766320,29769379,(1 of 1416) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sevir.6G245500,Chr_06,35287852,35291612,(1 of 2) PTHR23315//PTHR23315:SF110 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // SUBFAMILY NOT NAMED
Sevir.4G279900,Chr_04,37719923,37721144,
Sevir.3G025500,Chr_03,1627133,1633925,"(1 of 1) K06965 - protein pelota (PELO, DOM34, pelA)"
Sevir.2G095280,Chr_02,8501019,8501651,
Sevir.3G261900,Chr_03,21156085,21157441,
Sevir.8G086500,Chr_08,9943883,9948681,(1 of 1) 6.3.4.13 - Phosphoribosylamine--glycine ligase / Phosphoribosylglycinamide synthetase
Sevir.5G104100,Chr_05,8473950,8475332,(1 of 10) K11252 - histone H2B (H2B)
Sevir.8G185400,Chr_08,31890400,31894877,(1 of 2) 5.3.1.8 - Mannose-6-phosphate isomerase / Phosphomannose isomerase
Sevir.6G008200,Chr_06,560739,562414,
Sevir.4G202500,Chr_04,30294175,30296267,(1 of 15) 2.7.13.3 - Histidine kinase / Protein kinase (histidine)
Sevir.7G331000,Chr_07,34660381,34660928,(1 of 6) PTHR22763//PTHR22763:SF63 - RING ZINC FINGER PROTEIN // C3HC4 TYPE ZINC-FINGER PROTEIN-RELATED
Sevir.6G036700,Chr_06,3177611,3178492,(1 of 2) PTHR24067//PTHR24067:SF41 - UBIQUITIN-CONJUGATING ENZYME E2 // AKT-INTERACTING PROTEIN
Sevir.5G151101,Chr_05,13173057,13173479,(1 of 7) 6.3.4.2 - CTP synthase (glutamine hydrolyzing) / UTP--ammonia ligase
Sevir.5G064600,Chr_05,5087815,5098109,(1 of 1) PTHR32343//PTHR32343:SF8 - FAMILY NOT NAMED // LD29830P
Sevir.5G160000,Chr_05,14676026,14676793,(1 of 35) PF05553 - Cotton fibre expressed protein (DUF761)
Sevir.2G252400,Chr_02,33520296,33521312,
Sevir.6G176200,Chr_06,29690726,29692774,(1 of 111) PTHR24078 - DNAJ HOMOLOG SUBFAMILY C MEMBER
Sevir.1G145580,Chr_01,16879302,16885055,(1 of 1) K03046 - DNA-directed RNA polymerase subunit beta' (rpoC)
Sevir.5G408500,Chr_05,42466321,42472366,(1 of 1) PTHR15180//PTHR15180:SF2 - GENERAL TRANSCRIPTION FACTOR 3C POLYPEPTIDE 1 // SUBFAMILY NOT NAMED
Sevir.5G165801,Chr_05,15888563,15889240,(1 of 4) 3.6.3.41 - Heme-transporting ATPase
Sevir.1G334400,Chr_01,38357119,38361004,"(1 of 2) K06063 - SNW domain-containing protein 1 (SNW1, SKIIP, SKIP)"
Sevir.6G203800,Chr_06,32115260,32116012,(1 of 279) PF00646 - F-box domain (F-box)
Sevir.5G454500,Chr_05,45420546,45422549,(1 of 1) PTHR32440:SF11 - INACTIVE PURPLE ACID PHOSPHATASE 16-RELATED
Sevir.4G034200,Chr_04,2403544,2403891,
Sevir.6G099957,Chr_06,24258790,24262589,"(1 of 2) PTHR10072:SF46 - IRON-SULFUR CLUSTER ASSEMBLY 2 HOMOLOG, MITOCHONDRIAL"
Sevir.5G318000,Chr_05,36155112,36157363,(1 of 3) PTHR10071//PTHR10071:SF170 - TRANSCRIPTION FACTOR GATA  GATA BINDING FACTOR // SUBFAMILY NOT NAMED
Sevir.5G132400,Chr_05,11070664,11072218,
Sevir.2G115900,Chr_02,11276215,11287491,(1 of 1) 6.3.5.1 - NAD(+) synthase (glutamine-hydrolyzing) / Nicotinamide adenine dinucleotide synthetase (glutamine)
Sevir.8G158300,Chr_08,28460058,28460724,
Sevir.8G012600,Chr_08,914802,915792,(1 of 22) PF00234 - Protease inhibitor/seed storage/LTP family (Tryp_alpha_amyl)
Sevir.9G220500,Chr_09,16359126,16360301,(1 of 97) PF03478 - Protein of unknown function (DUF295) (DUF295)
Sevir.1G279600,Chr_01,34385621,34387221,(1 of 2) PTHR13793//PTHR13793:SF5 - PHD FINGER PROTEINS // HISTONE-LYSINE N-METHYLTRANSFERASE ATX4-RELATED
Sevir.1G372000,Chr_01,40883870,40888196,(1 of 1) K03953 - NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 9 (NDUFA9)
Sevir.6G006700,Chr_06,466396,469945,(1 of 2) K12877 - protein mago nashi (MAGOH)
Sevir.6G014501,Chr_06,1030010,1033111,"(1 of 3) PTHR12056 - DNA-DIRECTED RNA POLYMERASES I, II, AND III"
Sevir.9G024200,Chr_09,1311231,1311827,(1 of 53) 3.1.1.11 - Pectinesterase / Pectin methylesterase
Sevir.4G202900,Chr_04,30315081,30318229,"(1 of 1) K12857 - Prp8 binding protein (SNRNP40, PRP8BP)"
Sevir.6G102100,Chr_06,23582948,23585010,(1 of 1) K18980 - 2-methylene-furan-3-one reductase (EO)
Sevir.2G401651,Chr_02,44467858,44471543,
Sevir.4G208400,Chr_04,31067863,31069403,"(1 of 2) K03146 - thiamine thiazole synthase (THI4, THI1)"
Sevir.9G054500,Chr_09,3222674,3224836,"(1 of 2) K13222 - indole-3-glycerol-phosphate lyase (BX1, IGL)"
Sevir.9G560900,Chr_09,54820973,54824314,
Sevir.4G139900,Chr_04,26648196,26650257,(1 of 1) PTHR14155//PTHR14155:SF111 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED
Sevir.7G164000,Chr_07,23189281,23190654,"(1 of 3) K14775 - ribosome biogenesis protein UTP30 (UTP30, RSL1D1)"
Sevir.1G355500,Chr_01,39811732,39821859,(1 of 1) PTHR12601//PTHR12601:SF9 - EUKARYOTIC TRANSLATION INITIATION FACTOR 3 SUBUNIT  EIF-3 // TETRATRICOPEPTIDE REPEAT DOMAIN PROTEIN
Sevir.8G157900,Chr_08,28381100,28381468,
Sevir.3G051200,Chr_03,3264934,3269516,(1 of 2) PF13359 - DDE superfamily endonuclease (DDE_Tnp_4)
Sevir.3G376300,Chr_03,45720038,45725548,
Sevir.1G023300,Chr_01,2007506,2010249,(1 of 159) 1.11.1.7 - Peroxidase / Lactoperoxidase
Sevir.7G339466,Chr_07,35129141,35131035,
Sevir.2G013900,Chr_02,1070384,1071532,(1 of 279) PF00646 - F-box domain (F-box)
Sevir.7G299600,Chr_07,32801676,32806884,(1 of 2) PTHR24349//PTHR24349:SF132 - SERINE/THREONINE-PROTEIN KINASE // SUBFAMILY NOT NAMED
Sevir.1G030100,Chr_01,2619218,2620408,(1 of 6) PTHR14155//PTHR14155:SF165 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED
Sevir.1G132900,Chr_01,12872442,12874856,(1 of 49) PF00069//PF00139 - Protein kinase domain (Pkinase) // Legume lectin domain (Lectin_legB)
Sevir.4G033300,Chr_04,2319733,2320706,
Sevir.6G227400,Chr_06,33834186,33839919,(1 of 4) K11844 - ubiquitin carboxyl-terminal hydrolase 16/45 [EC:3.4.19.12] (USP16_45)
Sevir.7G283400,Chr_07,31420649,31424566,(1 of 2) PTHR12321//PTHR12321:SF37 - CPG BINDING PROTEIN // SUBFAMILY NOT NAMED
Sevir.1G376800,Chr_01,41164949,41169036,(1 of 1) PTHR24423//PTHR24423:SF489 - TWO-COMPONENT SENSOR HISTIDINE KINASE // SUBFAMILY NOT NAMED
Sevir.3G219600,Chr_03,16389772,16396438,(1 of 2) K15728 - phosphatidate phosphatase LPIN (LPIN)
Sevir.2G240800,Chr_02,32286224,32287406,(1 of 1) PTHR10891//PTHR10891:SF572 - EF-HAND CALCIUM-BINDING DOMAIN CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.7G061600,Chr_07,14709068,14710278,(1 of 5) PTHR11177:SF214 - ACIDIC ENDOCHITINASE
Sevir.1G119900,Chr_01,10366074,10372988,(1 of 1) PTHR13856//PTHR13856:SF78 - VHS DOMAIN CONTAINING PROTEIN FAMILY // ENTH/VHS/GAT FAMILY PROTEIN
Sevir.2G242400,Chr_02,32459342,32463277,"(1 of 2) K11338 - RuvB-like protein 2 [EC:3.6.4.12] (RUVBL2, RVB2, INO80J)"
Sevir.6G183400,Chr_06,30346499,30352334,(1 of 2) PTHR11999:SF113 - GLUTAMATE DECARBOXYLASE 2
Sevir.8G143500,Chr_08,25799746,25804300,(1 of 1) PTHR11802//PTHR11802:SF109 - SERINE PROTEASE FAMILY S10 SERINE CARBOXYPEPTIDASE // SUBFAMILY NOT NAMED
Sevir.4G140500,Chr_04,26806642,26807220,(1 of 3) PTHR14155//PTHR14155:SF171 - RING FINGER DOMAIN-CONTAINING // SUBFAMILY NOT NAMED
Sevir.2G429800,Chr_02,46075681,46076496,"(1 of 11) PTHR11260//PTHR11260:SF219 - GLUTATHIONE S-TRANSFERASE, GST, SUPERFAMILY, GST DOMAIN CONTAINING // SUBFAMILY NOT NAMED"
Sevir.6G169800,Chr_06,29001877,29003533,(1 of 8) 2.3.1.99 - Quinate O-hydroxycinnamoyltransferase / Hydroxycinnamoyl coenzyme A-quinate transferase
Sevir.7G296803,Chr_07,32610952,32614163,(1 of 14) PF04195 - Putative gypsy type transposon (Transposase_28)
Sevir.1G007532,Chr_01,461624,462299,
Sevir.3G313600,Chr_03,35988537,35991987,(1 of 2) 1.5.1.30 - Flavin reductase (NADPH) / Riboflavine mononucleotide reductase
Sevir.4G148200,Chr_04,28254971,28256399,(1 of 1) PTHR19139//PTHR19139:SF183 - AQUAPORIN TRANSPORTER // SUBFAMILY NOT NAMED
Sevir.8G076900,Chr_08,8297560,8297889,(1 of 108) PF14368 - Probable lipid transfer (LTP_2)
Sevir.4G017300,Chr_04,1201910,1202277,
Sevir.8G041700,Chr_08,3114667,3118848,(1 of 2) PTHR13690:SF86 - TRANSCRIPTION FACTOR VIP1
Sevir.7G050900,Chr_07,13045764,13047866,
Sevir.9G379800,Chr_09,41805736,41809605,"(1 of 6) K07300 - Ca2+:H+ antiporter (chaA, CAX)"
Sevir.2G036300,Chr_02,2913453,2917606,(1 of 1) PTHR13018:SF22 - EARLY-RESPONSIVE TO DEHYDRATION STRESS PROTEIN (ERD4)
Sevir.8G079550,Chr_08,8577452,8578562,
Sevir.5G163500,Chr_05,15602112,15603603,
Sevir.6G016700,Chr_06,1251688,1252134,
Sevir.3G217880,Chr_03,16248700,16249950,
Sevir.3G258000,Chr_03,20668290,20674951,"(1 of 1) PTHR10906//PTHR10906:SF2 - SECY/SEC61-ALPHA FAMILY MEMBER // PREPROTEIN TRANSLOCASE SUBUNIT SCY2, CHLOROPLASTIC"
Sevir.4G113500,Chr_04,10585615,10590370,(1 of 2) PTHR21493//PTHR21493:SF128 - CGI-141-RELATED/LIPASE CONTAINING PROTEIN // SUBFAMILY NOT NAMED
Sevir.1G237162,Chr_01,30744302,30746448,(1 of 1416) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase
Sevir.8G104300,Chr_08,13107764,13108828,
Sevir.8G045300,Chr_08,3454272,3455096,(1 of 7) PF08787 - Alginate lyase (Alginate_lyase2)
Sevir.7G055600,Chr_07,13899904,13906705,"(1 of 1) K07442 - tRNA (adenine57-N1/adenine58-N1)-methyltransferase [EC:2.1.1.219 2.1.1.220] (TRM61, GCD14)"
Sevir.7G329100,Chr_07,34561552,34564957,(1 of 2) K14964 - Set1/Ash2 histone methyltransferase complex subunit ASH2 (ASH2)
Sevir.5G319401,Chr_05,36289669,36292115,(1 of 4) 3.5.2.3 - Dihydroorotase / DHOase
Sevir.5G016000,Chr_05,1167952,1170264,(1 of 1) PF03417 - Acyl-coenzyme A:6-aminopenicillanic acid acyl-transferase (AAT)
Sevir.8G102400,Chr_08,12693041,12694023,
Sevir.5G286500,Chr_05,33805833,33806369,
Sevir.3G049500,Chr_03,3123653,3128644,(1 of 1) PTHR10032:SF195 - PROTEIN OVO
Sevir.7G016200,Chr_07,8367064,8372763,(1 of 1) PTHR10374//PTHR10374:SF8 - LACTOYLGLUTATHIONE LYASE  GLYOXALASE I // LACTOYLGLUTATHIONE LYASE
Sevir.1G354200,Chr_01,39719318,39723388,(1 of 2) PTHR10788//PTHR10788:SF46 - TREHALOSE-6-PHOSPHATE SYNTHASE // SUBFAMILY NOT NAMED
Sevir.9G543700,Chr_09,53679252,53680816,(1 of 1) PTHR31529:SF2 - LOB DOMAIN-CONTAINING PROTEIN 17-RELATED
Sevir.1G037725,Chr_01,3643474,3643752,
Sevir.1G282400,Chr_01,34557092,34557607,(1 of 66) PF04043 - Plant invertase/pectin methylesterase inhibitor (PMEI)
Sevir.8G125100,Chr_08,21874706,21877386,"(1 of 10) PTHR23273//PTHR23273:SF14 - REPLICATION FACTOR A 1, RFA1 // SUBFAMILY NOT NAMED"
Sevir.2G257300,Chr_02,33941543,33949800,(1 of 1) PTHR10795//PTHR10795:SF362 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED
Sevir.1G226600,Chr_01,29938788,29942013,(1 of 1) K12870 - pre-mRNA-splicing factor ISY1 (ISY1)
Sevir.6G014100,Chr_06,954590,955901,(1 of 103) PF07762 - Protein of unknown function (DUF1618) (DUF1618)
Sevir.9G038300,Chr_09,2164255,2170579,"(1 of 1) 1.5.1.20 - Methylenetetrahydrofolate reductase (NAD(P)H) / N(5,10)-methylenetetrahydrofolate reductase"
Sevir.9G241900,Chr_09,18872983,18874314,(1 of 65) PF01357//PF03330 - Pollen allergen (Pollen_allerg_1) // Rare lipoprotein A (RlpA)-like double-psi beta-barrel (DPBB_1)
Sevir.2G317951,Chr_02,38799315,38800680,
Sevir.5G046300,Chr_05,3630017,3630763,
Sevir.9G166800,Chr_09,11247356,11252156,"(1 of 2) K02897 - large subunit ribosomal protein L25 (RP-L25, rplY)"
Sevir.3G184301,Chr_03,13179245,13180457,
Sevir.9G403100,Chr_09,43639621,43641311,(1 of 40) PF14009 - Domain of unknown function (DUF4228) (DUF4228)
Sevir.3G031200,Chr_03,1984399,1986619,"(1 of 1) PTHR10209//PTHR10209:SF159 - OXIDOREDUCTASE, 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED"
Sevir.3G199100,Chr_03,14411812,14414164,(1 of 64) PF00892 - EamA-like transporter family (EamA)
Sevir.9G423100,Chr_09,45239401,45240164,
Sevir.9G188800,Chr_09,13144801,13151204,(1 of 9) 1.14.13.152 - Geraniol 8-hydroxylase / G10H
Sevir.3G110101,Chr_03,7206578,7206739,
Sevir.5G189900,Chr_05,23388316,23390176,(1 of 25) K15397 - 3-ketoacyl-CoA synthase (KCS)
Sevir.3G320600,Chr_03,33263172,33264536,(1 of 27) 3.1.1.32 - Phospholipase A(1) / Phospholipase A1
Sevir.9G446400,Chr_09,46932179,46937478,(1 of 1) PTHR11079//PTHR11079:SF98 - CYTOSINE DEAMINASE // PROTEIN ZK287.7
Sevir.7G137000,Chr_07,21343319,21344592,(1 of 1) PTHR31907//PTHR31907:SF1 - FAMILY NOT NAMED // MLP-LIKE PROTEIN 423-RELATED
Sevir.1G146100,Chr_01,17257322,17261723,"(1 of 2) K08244 - alpha-glucan, water dikinase (E2.7.9.4)"
Sevir.2G423600,Chr_02,45723433,45727845,"(1 of 2) K12666 - oligosaccharyltransferase complex subunit alpha (ribophorin I) (OST1, RPN1)"
Sevir.1G042950,Chr_01,4098600,4098839,
Sevir.2G009400,Chr_02,762728,764662,(1 of 2) PTHR23091//PTHR23091:SF211 - N-TERMINAL ACETYLTRANSFERASE // N-ACETYLTRANSFERASE HLS1-LIKE-RELATED
Sevir.5G362750,Chr_05,39253912,39254583,
Sevir.3G065800,Chr_03,4252272,4254094,"(1 of 4) PTHR15371//PTHR15371:SF2 - TIM23 // OUTER ENVELOPE PORE PROTEIN 16-1, CHLOROPLASTIC"
Sevir.8G144800,Chr_08,25998368,25998623,
Sevir.6G044800,Chr_06,3794863,3796074,(1 of 1) PTHR10168//PTHR10168:SF101 - GLUTAREDOXIN // SUBFAMILY NOT NAMED
Sevir.9G260000,Chr_09,21083524,21084408,(1 of 2) PTHR12565//PTHR12565:SF79 - STEROL REGULATORY ELEMENT-BINDING PROTEIN // SUBFAMILY NOT NAMED
Sevir.6G019600,Chr_06,1411291,1417747,(1 of 35) PF02485 - Core-2/I-Branching enzyme (Branch)
Sevir.5G056200,Chr_05,4477588,4481563,(1 of 1) K12623 - U6 snRNA-associated Sm-like protein LSm4 (LSM4)
Sevir.9G299366,Chr_09,32387689,32388542,
Sevir.8G191700,Chr_08,33077268,33078909,
Sevir.4G081701,Chr_04,6627261,6627782,
Sevir.5G424800,Chr_05,43611200,43613266,(1 of 3) PTHR12542//PTHR12542:SF25 - EXOCYST COMPLEX PROTEIN EXO70 // SUBFAMILY NOT NAMED
Sevir.6G191900,Chr_06,31237058,31240209,(1 of 2) PTHR10177//PTHR10177:SF218 - CYCLINE // SUBFAMILY NOT NAMED
Sevir.3G369800,Chr_03,44898364,44900678,
Sevir.9G375500,Chr_09,41251931,41253606,(1 of 3) PTHR10783:SF26 - SPX DOMAIN-CONTAINING PROTEIN 3
Sevir.6G168100,Chr_06,28841958,28843921,(1 of 8) PTHR10826 - COMPLEMENT COMPONENT 1
Sevir.4G205901,Chr_04,30605138,30608148,
Sevir.3G128400,Chr_03,8534258,8537694,(1 of 2) PF07460 - NUMOD3 motif (2 copies) (NUMOD3)
Sevir.8G102000,Chr_08,12681761,12683205,
Sevir.9G091600,Chr_09,5595222,5596484,(1 of 83) PF07893 - Protein of unknown function (DUF1668) (DUF1668)
Sevir.9G212500,Chr_09,15404306,15407027,"(1 of 1) K04797 - prefoldin alpha subunit (pfdA, PFDN5)"
Sevir.2G118000,Chr_02,11526814,11527853,(1 of 68) PF01657 - Salt stress response/antifungal (Stress-antifung)
Sevir.3G178700,Chr_03,12636970,12653349,(1 of 13) K10406 - kinesin family member C2/C3 (KIFC2_3)
Sevir.1G159750,Chr_01,22082590,22082805,
Sevir.1G022500,Chr_01,1926767,1927493,
Sevir.7G022200,Chr_07,10562504,10563457,
Sevir.2G074400,Chr_02,6203096,6206052,(1 of 1) PTHR10869//PTHR10869:SF62 - PROLYL 4-HYDROXYLASE ALPHA SUBUNIT // SUBFAMILY NOT NAMED
Sevir.9G398100,Chr_09,43311119,43312513,
Sevir.8G239150,Chr_08,38036675,38036936,
Sevir.8G187600,Chr_08,32547115,32547739,
Sevir.2G150701,Chr_02,16524035,16524673,
Sevir.8G003125,Chr_08,256051,257471,
Sevir.5G270800,Chr_05,32436782,32440598,(1 of 103) PF07762 - Protein of unknown function (DUF1618) (DUF1618)
Sevir.3G079950,Chr_03,5123861,5124017,
Sevir.3G280750,Chr_03,23731207,23731421,
Sevir.9G358100,Chr_09,39557654,39558866,(1 of 53) 3.1.1.11 - Pectinesterase / Pectin methylesterase
Sevir.5G023700,Chr_05,1724056,1726131,(1 of 1) PTHR22952//PTHR22952:SF199 - CAMP-RESPONSE ELEMENT BINDING PROTEIN-RELATED // SUBFAMILY NOT NAMED
Sevir.2G351300,Chr_02,41226077,41229515,
Sevir.9G160500,Chr_09,10616503,10617964,
Sevir.9G247400,Chr_09,19469507,19471989,"(1 of 1) PTHR23418//PTHR23418:SF4 - ACIREDUCTONE DIOXYGENASE // 1,2-DIHYDROXY-3-KETO-5-METHYLTHIOPENTENE DIOXYGENASE 4"
Sevir.9G507100,Chr_09,51299808,51303175,"(1 of 1) K03872 - transcription elongation factor B, polypeptide 1 (TCEB1)"
Sevir.6G108600,Chr_06,11908666,11909037,(1 of 30) PF13966 - zinc-binding in reverse transcriptase (zf-RVT)
Sevir.9G071200,Chr_09,4249500,4252245,(1 of 7) PF01535//PF12854//PF13041//PF13812//PF14432 - PPR repeat (PPR) // PPR repeat (PPR_1) // PPR repeat family (PPR_2) // Pentatricopeptide repeat domain (PPR_3) // DYW family of nucleic acid deaminases (DYW_deaminase)
Sevir.9G303066,Chr_09,33133850,33134317,
Sevir.9G535400,Chr_09,53144851,53147554,
Sevir.8G128700,Chr_08,22632019,22635289,(1 of 1) 1.14.11.33//4.2.99.18 - DNA oxidative demethylase / Alkylated DNA repair protein // DNA-(apurinic or apyrimidinic site) lyase / Phage-T4 UV endonuclease
Sevir.9G295200,Chr_09,31559619,31561707,(1 of 41) PF00314 - Thaumatin family (Thaumatin)
Sevir.7G288200,Chr_07,31804635,31804871,(1 of 29) PF00280 - Potato inhibitor I family (potato_inhibit)
Sevir.2G387500,Chr_02,43575041,43576228,(1 of 2) PTHR12411//PTHR12411:SF392 - CYSTEINE PROTEASE FAMILY C1-RELATED // SUBFAMILY NOT NAMED
Sevir.1G123200,Chr_01,10786211,10788472,
Sevir.4G222600,Chr_04,32348977,32349921,
Sevir.2G164500,Chr_02,22304669,22306854,
Sevir.4G131800,Chr_04,24667964,24669240,
Sevir.9G267700,Chr_09,22057863,22059786,
Sevir.2G165300,Chr_02,22458193,22460402,
Sevir.6G064700,Chr_06,5931640,5932182,(1 of 66) PF04043 - Plant invertase/pectin methylesterase inhibitor (PMEI)
Sevir.2G178200,Chr_02,24891979,24892322,
Sevir.1G181100,Chr_01,25626929,25634039,(1 of 1) PTHR33270:SF3 - EXPRESSED PROTEIN
Sevir.6G144500,Chr_06,25759232,25760627,
Sevir.9G285700,Chr_09,28401697,28402285,
Sevir.1G120300,Chr_01,10397173,10399258,
Sevir.5G104900,Chr_05,8517184,8517870,(1 of 16) PF05056 - Protein of unknown function (DUF674) (DUF674)
Sevir.4G133800,Chr_04,25210832,25211648,
Sevir.9G409500,Chr_09,44130440,44131480,(1 of 7) PTHR10426//PTHR10426:SF34 - STRICTOSIDINE SYNTHASE-RELATED // SUBFAMILY NOT NAMED
Sevir.3G323700,Chr_03,32633250,32633838,
Sevir.3G392100,Chr_03,47305388,47310316,"(1 of 1) 4.1.1.20 - Diaminopimelate decarboxylase / Meso-2,6-diaminoheptanedioate carboxy-lyase"
Sevir.4G129300,Chr_04,23981494,23982692,
Sevir.9G161300,Chr_09,10699064,10700890,(1 of 3) PF00201//PF13579 - UDP-glucoronosyl and UDP-glucosyl transferase (UDPGT) // Glycosyl transferase 4-like domain (Glyco_trans_4_4)
Sevir.4G085100,Chr_04,6993470,7002910,(1 of 2) K06228 - fused (FU)
Sevir.1G102600,Chr_01,8873399,8877208,(1 of 2) PTHR19308//PTHR19308:SF11 - PHOSPHATIDYLCHOLINE TRANSFER PROTEIN // SUBFAMILY NOT NAMED
Sevir.5G074800,Chr_05,5996544,5998714,(1 of 1) PTHR19139//PTHR19139:SF182 - AQUAPORIN TRANSPORTER // SUBFAMILY NOT NAMED
Sevir.9G092600,Chr_09,5627817,5629021,(1 of 83) PF07893 - Protein of unknown function (DUF1668) (DUF1668)
Sevir.2G090100,Chr_02,8034079,8035946,(1 of 131) PF02365 - No apical meristem (NAM) protein (NAM)
Sevir.5G163100,Chr_05,15426840,15444850,(1 of 1) PTHR24223//PTHR24223:SF246 - FAMILY NOT NAMED // ABC TRANSPORTER C FAMILY MEMBER 14-RELATED
Sevir.5G463400,Chr_05,45965120,45970070,(1 of 1) PTHR31956//PTHR31956:SF10 - FAMILY NOT NAMED // NON-SPECIFIC PHOSPHOLIPASE C2
